"ScheduleHId","ReportId","BeginningBalance","ContributionsReceived","ScheduleCTotal","LoansReceivedTotal","ContributionsAndReceiptsReceived","TotalExpendableFunds","TotalInKindAndExpenditures","LoansPaidTotal","ScheduleITotal","TotalPaymentsMade","ExpendableFundsBalance","TotalUnPaidDebts","BalanceAtStartOfElectionCycle","PreviousReceipts","CurrentReceipts","TotalReceiptsThisElectionCycle","TotalFundsAvailable","PreviousDisbursements","CurrentDisbursements","TotalDisbursements","EndingBalance","ScheduleId","ReportUID"
"382245","433998","8026.63",".00",".15",".00",".15","8026.78",".00",".00",".00",".00","8026.78",".00","8026.63",".00",".15",".15","8026.78",".00",".00",".00","8026.78","","{F03FC105-D701-4F2D-6A43-473E55F833B0}"
"382250","434003","911.82",".00",".00",".00",".00","911.82","911.82",".00",".00","911.82",".00",".00","911.82",".00",".00",".00","911.82",".00","911.82","911.82",".00","","{C0042CA5-7241-4328-8102-8DDF59D06B83}"
"382255","434008",".00","5614.42",".00",".00","5614.42","5614.42","751.17",".00",".00","751.17","4863.25",".00",".00",".00","5614.42","5614.42","5614.42",".00","751.17","751.17","4863.25","","{9C6A0834-2450-EF4B-E585-2399B735BDE5}"
"382257","434010","8377.75",".00",".00",".00",".00","8377.75",".00","8080.39","297.36","8377.75",".00",".00","9902.34","500.00",".00","500.00","10402.34","2024.59","8377.75","10402.34",".00","","{AF023A33-75E3-7D87-7DF2-27C765ECF86A}"
"382261","434014","28739.00","3250.00",".00",".00","3250.00","31989.00","5707.06",".00",".00","5707.06","26281.94","10000.00",".00","28739.00","3250.00","31989.00","31989.00",".00","5707.06","5707.06","26281.94","","{FBFEE2C9-3A54-8114-1421-45F15392745A}"
"382270","434024","91826.86","10500.00",".00",".00","10500.00","102326.86","3000.00",".00",".00","3000.00","99326.86",".00","91826.86",".00","10500.00","10500.00","102326.86",".00","3000.00","3000.00","99326.86","","{25769386-D023-7EAE-75A8-543FC6F34CBC}"
"382274","434029","7756.72",".00",".00",".00",".00","7756.72",".00",".00",".00",".00","7756.72",".00","7756.72",".00",".00",".00","7756.72",".00",".00",".00","7756.72","","{3B3B3457-BEBA-CE22-AFD0-7DCAD1371EC5}"
"382277","434030","234827.83","49855.09",".00",".00","49855.09","284682.92","2505.00",".00",".00","2505.00","282177.92",".00","234827.83",".00","49855.09","49855.09","284682.92",".00","2505.00","2505.00","282177.92","","{25E5535C-10DA-B077-9FDB-C81EAD950EBD}"
"382280","434034","300.00",".00",".00",".00",".00","300.00","180.00",".00",".00","180.00","120.00",".00","300.00",".00",".00",".00","300.00",".00","180.00","180.00","120.00","","{8277F452-CEE1-7CD5-1181-C0DF945D77C6}"
"382281","434035",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{8C1611C8-D9FC-9EC1-7331-BE2E4AA77D3A}"
"382283","434037","216202.73","1950.00",".00",".00","1950.00","218152.73",".00",".00",".00",".00","218152.73",".00","146716.08","85289.70","1950.00","87239.70","233955.78","15803.05",".00","15803.05","218152.73","","{4478B53D-28E5-34F3-193D-77F28AED3694}"
"382291","434045","8.97",".00",".00",".00",".00","8.97",".00",".00",".00",".00","8.97","2400.00","1008.97","2400.00",".00","2400.00","3408.97","3400.00",".00","3400.00","8.97","","{854142EA-050D-4973-02C5-EFA9C83CC117}"
"382295","434049",".00","7222.00",".00",".00","7222.00","7222.00","4458.43",".00",".00","4458.43","2763.57",".00",".00",".00","7222.00","7222.00","7222.00",".00","4458.43","4458.43","2763.57","","{AF4B9E94-AB29-B441-70E4-8952D15E8FE0}"
"382296","434050","28618.55","835.00",".00",".00","835.00","29453.55","3785.16",".00",".00","3785.16","25668.39",".00","28618.55",".00","835.00","835.00","29453.55",".00","3785.16","3785.16","25668.39","","{58AF30DF-3EFA-B279-0B18-EE057A47CBB9}"
"382300","434055","630.10","21765.01",".00",".00","21765.01","22395.11","17592.04",".00",".00","17592.04","4803.07",".00",".00","2903.96","21765.01","24668.97","24668.97","2273.86","17592.04","19865.90","4803.07","","{DA9C5551-5CEF-16F9-8608-512547DD5D50}"
"382302","434057","118091.53","21569.06",".00",".00","21569.06","139660.59",".00",".00",".00",".00","139660.59",".00","118091.53",".00","21569.06","21569.06","139660.59",".00",".00",".00","139660.59","","{EB8A92D3-5856-2B40-BA93-DFC9C6DFAAF4}"
"382304","434059",".00","1718.27",".02",".00","1718.29","1718.29","1268.08",".00",".00","1268.08","450.21",".00",".00",".00","1718.29","1718.29","1718.29",".00","1268.08","1268.08","450.21","","{619E863A-9AFA-AB03-10BC-5AE3B0C6FEC7}"
"382307","434063","6180.72",".00",".00",".00",".00","6180.72",".00",".00",".00",".00","6180.72",".00","6180.72",".00",".00",".00","6180.72",".00",".00",".00","6180.72","","{7F779AC6-0A20-EB70-1073-26A62B95B2B8}"
"382309","434065","408799.83","76455.23",".00",".00","76455.23","485255.06","24995.21",".00",".00","24995.21","460259.85",".00","408799.83",".00","76455.23","76455.23","485255.06",".00","24995.21","24995.21","460259.85","","{9591D93D-504E-6FA2-3A3D-1D2312A936C9}"
"382310","434066","24166.27","4772.80",".00",".00","4772.80","28939.07",".00",".00",".00",".00","28939.07",".00","24166.27",".00","4772.80","4772.80","28939.07",".00",".00",".00","28939.07","","{E1E9FA1F-04C1-2853-26C8-C977A90E8774}"
"382312","434068",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{6B5F5E1A-4F6D-9F40-194B-E1348C4D718F}"
"382313","434069","23825.91","8021.66",".00",".00","8021.66","31847.57","6000.00",".00",".00","6000.00","25847.57",".00","23825.91",".00","8021.66","8021.66","31847.57",".00","6000.00","6000.00","25847.57","","{BF367156-D65B-CD07-EA43-CD6AAFC967AD}"
"382314","434070",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{41C6F8C8-46F3-AA58-80D5-286EF23C2F1A}"
"382315","434071","25.35","970.00",".00",".00","970.00","995.35","272.30","50.00",".00","322.30","673.05",".00","1651.53","50.00","970.00","1020.00","2671.53","1676.18","322.30","1998.48","673.05","","{F9ED8BE2-5A2D-DC09-7D07-4475F83920CF}"
"382316","434072","1007.59","1600.00",".00",".00","1600.00","2607.59","2184.01",".00",".00","2184.01","423.58",".00","617.55","400.00","1600.00","2000.00","2617.55","9.96","2184.01","2193.97","423.58","","{BBF6EA38-6112-9FB4-9616-27CBCFD5CA41}"
"382317","434073","41971.07","750.00",".00",".00","750.00","42721.07","3520.36",".00",".00","3520.36","39200.71",".00","44320.86","11900.00","750.00","12650.00","56970.86","14249.79","3520.36","17770.15","39200.71","","{A67F6D05-067A-9E44-3ED0-A1BF5E923CBD}"
"382319","434080","2167.22",".00",".00",".00",".00","2167.22","187.20",".00",".00","187.20","1980.02",".00","2167.22",".00",".00",".00","2167.22",".00","187.20","187.20","1980.02","","{6D9E21DD-DBA9-63AC-640D-86099AB57690}"
"382320","434081","2360.95","11425.00",".00",".00","11425.00","13785.95","1000.00",".00",".00","1000.00","12785.95",".00","2360.95",".00","11425.00","11425.00","13785.95",".00","1000.00","1000.00","12785.95","","{B1004A4C-EACD-CB84-AA6A-3BB39A88FBC0}"
"382321","434082","964.66",".00",".00",".00",".00","964.66",".00",".00",".00",".00","964.66",".00","964.66",".00",".00",".00","964.66",".00",".00",".00","964.66","","{182632F3-5EEB-25FF-E2A3-F457268EF818}"
"382322","434083","10124.42",".00",".00",".00",".00","10124.42",".00",".00",".00",".00","10124.42",".00","10124.42",".00",".00",".00","10124.42",".00",".00",".00","10124.42","","{FE85D5DA-DC24-19B9-6FF6-F7FF8FD090F5}"
"382323","434084","964.66",".00",".00",".00",".00","964.66",".00",".00",".00",".00","964.66",".00","964.66",".00",".00",".00","964.66",".00",".00",".00","964.66","","{182632F3-5EEB-25FF-E2A3-F457268EF818}"
"382326","434088","60797.99","4150.50",".00",".00","4150.50","64948.49","2412.37",".00",".00","2412.37","62536.12",".00","49748.23",".00","4150.50","4150.50","53898.73",".00","2412.37","2412.37","51486.36","","{FD6C32DF-F51C-D4CF-B6FB-4785F8C98851}"
"382330","434092","12043.98","240.00",".00",".00","240.00","12283.98","68.64",".00",".00","68.64","12215.34",".00","12043.98",".00","240.00","240.00","12283.98",".00","68.64","68.64","12215.34","","{11CF1BC5-6FF8-4D0E-3D08-16A51364247E}"
"382331","434094",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{66B8F927-6DC8-679D-33FC-D1FDC29448F6}"
"382333","434095",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{86671735-68D3-210E-FE2C-502DF9F9E669}"
"382334","434096","33.16",".00",".00",".00",".00","33.16",".00",".00",".00",".00","33.16",".00","33.16",".00",".00",".00","33.16",".00",".00",".00","33.16","","{79D44DB6-D444-0AC6-742C-8BC6F77E4060}"
"382338","434100",".00","2926.51",".00",".00","2926.51","2926.51","567.06",".00",".00","567.06","2359.45",".00",".00",".00","2926.51","2926.51","2926.51",".00","567.06","567.06","2359.45","","{4D2FAAB8-BD67-0846-6C7E-34026A110597}"
"382339","434101",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{F0C64FD6-1143-7F2F-774C-8C5E605E91A8}"
"382341","434105","14461.74","16500.00",".00",".00","16500.00","30961.74","19.95",".00",".00","19.95","30941.79",".00","14461.74",".00","16500.00","16500.00","30961.74",".00","19.95","19.95","30941.79","","{499FD62D-4E05-DD73-EBC1-CF84D56890A8}"
"382342","434113","69411.63","437.50",".00",".00","437.50","69849.13","8714.47",".00",".00","8714.47","61134.66",".00","69411.63",".00","437.50","437.50","69849.13",".00","8714.47","8714.47","61134.66","","{5FB217C9-5094-BDA1-8139-73121E2DD4EB}"
"382344","434115",".00","50.00",".00",".00","50.00","50.00",".00",".00",".00",".00","50.00",".00",".00",".00","50.00","50.00","50.00",".00",".00",".00","50.00","","{BBC47092-4791-0D98-F04A-87AC89B34B85}"
"382345","434116",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","3458.49",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{B757F6A5-8F05-3C67-AC04-60BDF4C2DF51}"
"382346","434117",".00","22700.00",".00",".00","22700.00","22700.00","286.62",".00",".00","286.62","22413.38",".00",".00",".00","22700.00","22700.00","22700.00",".00","286.62","286.62","22413.38","","{77B6DB71-4732-BBAA-B193-185EABA6BE0E}"
"382347","434124",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00",".00","","{03BFDFF1-0ED5-91ED-E8E2-0A16037018B9}"
"382349","434126","1335.15",".00",".00",".00",".00","1335.15",".00",".00",".00",".00","1335.15",".00","1335.15",".00",".00",".00","1335.15",".00",".00",".00","1335.15","","{D3EC7876-C792-0D9B-18E1-8E46D49E4157}"
"382356","434133","45.00","18606.32",".00",".00","18606.32","18651.32","45.00","18606.32",".00","18651.32",".00",".00","45.00",".00","18606.32","18606.32","18651.32",".00","18651.32","18651.32",".00","","{EA9A876C-4A1C-D6C3-9E0C-5EDFDCB68245}"
"382358","434135","1276.17","1841.15",".00","432.57","2273.72","3549.89","873.72",".00",".00","873.72","2676.17","5245.33","1834.17","697.33","2273.72","2971.05","4805.22","1255.33","873.72","2129.05","2676.17","","{FA6CD14F-39AA-8CE2-21FC-BF7E621A3302}"
